㠔	山 尸 口 辛
㠕	山 阝 鬼
㠖	山 美字头 3 扌 戈
㠗	山 向字框 米 大
㠘	山 臼裂 与无横 丄 八
㠙	山 亮字头 豕
㠚	山 业 美字头 寸
㠛	山 艹 隹 又
㠜	山 匕 矢 龴 5 龰
㠝	山 夫 夫 貝
㠞	微字框无一 1 王 山
㠟	山 禾 勹 3 全字头 氺
㠠	山 虍 田 皿
㠡	山 亠 馬 衣省
㠢	山 鬼 亠 衣省
㠣	山 厂 禾 禾 止
㠤	山 襄字头 寒字腰 衣省
㠥	山 田 田 田 土
㠦	山 山 丰 丰 1 口 䒑
㠧	山 麻 非
㠨	山 木 乂 乂 木 罒 彐 瓜字心 寸
㠩	人 6 荒字底
㠪	1 上
㠫	工 几 4 夫
㠬	工 口 夫
㠭	工 工 工 工
㠮	䒑 业 日 工
㠯	㠯三 叚右角
㠰	力 口 己
㠱	己 其
㠲	巾 匕
㠳	入 巾
㠴	巾 刀 4
㠵	亡 巾
㠶	巾 3 几
㠷	巾 及二 4
㠸	巾 夫
㠹	巾 全字头 乔字底
㠺	巾 少三 3
㠻	耂 巾
㠼	巾 斤
㠽	巾 夊 冬字底
㠾	夕 㔾 巾
㠿	止 匕 巾
㡀	丷 巾 八
㡁	巾 大 1 丂
㡂	1 夕 刂 巾
㡃	巾 人 6 荒字底
㡄	巾 勹 日
㡅	巾 夕 夕
㡆	巾 亡 荒字底
㡇	巾 耳 6
㡈	巾 尔字头 口 见字底
㡉	巾 弓 亠 幺
㡊	巾 负字头 臼
㡋	巾 大 电
㡌	巾 见二 二 青字底
㡍	白 大 巾
㡎	巾 厶 大 彡
㡏	巾 全字头 1 青字底 刂
㡐	巾 䒑 青字底 刂
㡑	禾 火 巾
㡒	巾 反字框 十 目
㡓	巾 冖 車
㡔	予 3 攵 巾
㡕	巾 艹 见二 大
㡖	巾 千 里
㡗	巾 反字框 虎
㡘	巾 䒑 聿三 临字旁 八
㡙	巾 囱字框 乂 比字旁 匕
㡚	巾 寒字腰 冂 里无日
㡛	巾 艹 亡 荒字底
㡜	巾 祭字头 示
㡝	巾 夊 丰 辶
㡞	巾 口 十 口 女
㡟	巾 曹字头 日
㡠	巾 癶 1 口 䒑
㡡	巾 厂 1 口 䒑 寸
㡢	巾 日 罒 方
㡣	亠 丷 冖 巾 龍字边
㡤	巾 业 羊 木无十
㡥	巾 爫 工 彐 心
㡦	巾 宀 1 步字底 貝
㡧	巾 穴 癶 1 口 䒑
㡨	巾 人 人 戈 非 1
㡩	言 糹 糹 巾
㡪	巾 爫 尸 止 临字旁 巳 夊
㡫	幺 日 勹 人 6
㡬	幺 幺 戈 万无横
㡭	幺 幺 1 幺 幺 6
㡮	幺 幺 戈 人 气
㡯	广 3 七
㡰	广 1 于无横
㡱	广 久二 4
㡲	广 戈
㡳	广 卬字旁 弋二
㡴	广 立
㡵	广 全字头 4 龴
㡶	广 口 八
㡷	广 木 1
㡸	广 卧人 乍字底
㡹	广 且
㡺	广 日 1
㡻	广 卯
㡼	广 曳无丿 3
㡽	广 聿三 举字底
㡾	广 艮
㡿	广 䒑 䶹
㢀	广 木框 冂
㢁	广 夕 夕
㢂	广 追字心
㢃	广 4 艮
㢄	广 1 口 䒑
㢅	广 王 廾
㢆	广 里
㢇	广 言
㢈	广 隹
㢉	广 禾 3 七
㢊	广 大 丁 口
㢋	广 亻 夕 夕
㢌	广 阝 丁 口
㢍	广 艹 见二 大
㢎	广 千 臼
㢏	广 全字头 1 青字底 刂
㢐	广 咼
㢑	广 隹 十
㢒	广 虍 且
㢓	广 立 早
㢔	广 彳 人 人 龰
㢕	广 丝左角 3 隹
㢖	广 3 米 田
㢗	广 夭 口 冂 口
㢘	广 䒑 聿三 临字旁 灬
㢙	广 革 二 力
㢚	广 虍 田 力
㢛	广 僉
㢜	广 卄 1 田 心
㢝	广 魚 禾
㢞	广 习 习 田 龷 八
㢟	延字心无撇 廴
㢠	冂 口 廴
㢡	爿 然左角 寸 廾
㢢	尚 攵 廾
㢣	艹 勹 口 攵 廾
㢤	十 弋 万无横
㢥	冂 1 口 弋
㢦	丁 口 丁 口 弋
㢧	弓 1
㢨	弓 干
㢩	弓 勹 4
㢪	弓 1 丂
㢫	弓 山
㢬	弓 左字框 厶
㢭	弓 卢字头 又
㢮	弓 卧人 也
㢯	弓 民字框 弋二
㢰	弓 皮
㢱	弓 厶 小
㢲	弓 弓 1 八
㢳	弓 卧人 旅下角
㢴	弓 囗 横两撇 4
㢵	弓 合
㢶	弓 丆 日
㢷	弓 山 夕
㢸	弓 弓 攵
㢹	弓 辛
㢺	弓 立 女
㢻	弓 禾 女
㢼	弓 丷 巾 八
㢽	弓 耳 弓
㢾	弓 覀 土
㢿	弓 亻 候右角 矢
㣀	弓 十 具字头 八
㣁	弓 龷 3 甬字底
㣂	弓 1 口 冂 䒑 2
㣃	弓 亠 厶 青字底 弓
㣄	弓 氵 匚 叚右角 木
㣅	弓 牙二 见字底 牙二 见字底 日
㣆	弓 1 八 巾 乂 乂 乂 乂 王
㣇	彑 纵两撇 巾
㣈	彑 纵两撇 巾 彑 纵两撇 巾
㣉	工 彡
㣊	攵 彡
㣋	廾 亠 彡
㣌	卢字头 口 彡
㣍	厶 口 彡
㣎	白 小 彡
㣏	大 早 彡
㣐	白 水 彡
㣑	广 肀 青字底 彡
㣒	丷 曾字头无丷 日 彡
㣓	卢字头 夕 又 米 彡
㣔	彳 丁
㣕	彳 大
㣖	彳 大 4
㣗	彳 戶
㣘	彳 勹 口
㣙	彳 由
㣚	彳 冂 1 口
㣛	彳 合
㣜	彳 1 廾 刂
㣝	彳 戈 左字框
㣞	彳 八 厶 儿
㣟	彳 士 口
㣠	彳 2 夊 冬字底
㣡	彳 亻 口 2
㣢	彳 丷 弓 2 3
㣣	彳 大 入 入
㣤	彳 戈 戈
㣥	彳 亻 土 寸
㣦	彳 禾 女
㣧	彳 幺 青字底 6
㣨	彳 女 古
㣩	彳 木 木
㣪	彳 爫 无三 又
㣫	彳 千 里
㣬	彳 口 耳
㣭	彳 乂 凵 八 夊
㣮	彳 十 冂 南字心
㣯	彳 尸 尚字头 青字底
㣰	彳 3 米 心
㣱	彳 龶 貝
㣲	微字框无一 1 口
㣳	彳 卧人 卌 1 灬
㣴	彳 艹 二 由 八
㣵	彳 土 羊 辶
㣶	彳 亠 囗 口 日 1
㣷	彳 宀 心 皿 丁
㣸	彳 业 豕省 生
㣹	彳 广 亻 隹 心
㣺	㣺无丶 4
㣻	乂 心
㣼	忄 刀 4
㣽	女 心
㣾	忄 又 4
㣿	忄 勹 4
㤀	入 6 心
㤁	1 大 心
㤂	及二 4 心
㤃	忄 方
㤄	忄 1 巾
㤅	牙二 见字底 心
㤆	忄 反字框 又
㤇	忄 夭
㤈	忄 心
㤉	忄 牙
㤊	忄 乂 乂
㤋	忄 八 刀
㤌	忄 卄 二
㤍	工 丂 心
㤎	力 口 心
㤏	忄 夊 冬字底
㤐	卢字头 口 心
㤑	忄 左字框 口
㤒	忄 大 十
㤓	忄 木 1
㤔	忄 亻 寸
㤕	忄 屮 凵
㤖	忄 宀 丁
㤗	春字头 恭字底无丶 4
㤘	忄 尔字头 彐
㤙	囗 叚右角 心
㤚	忄 彳 亍
㤛	忄 亻 壬
㤜	忄 戊 4
㤝	忄 亠 厶 儿
㤞	忄 宀 3 七
㤟	曲 心
㤠	1 夕 刂 心
㤡	忄 1 夕 刂
㤢	忄 左字框 青字底
㤣	䒑 廾 心
㤤	忄 日 乂
㤥	忄 亥
㤦	忄 1 口 乂
㤧	忄 反字框 1 口
㤨	忄 龷 八
㤩	夊 口 心
㤪	1 夕 㔾 心
㤫	左字框 青字底 心
㤬	忄 土 土
㤭	忄 夭 乔字底
㤮	犭 王 心
㤯	忄 冂 八 口
㤰	亻 卧人 乍字底 心
㤱	忄 1 口 䒑
㤲	大 人 人 心
㤳	忄 不 口
㤴	忄 耳 6
㤵	子 攵 心
㤶	忄 尤 彡
㤷	忄 全字头 4 5 口
㤸	忄 土 亦字底无八 八
㤹	忄 1 氺 4
㤺	忄 亡 荒字底
㤻	卯 4 4 心
㤼	忄 土 厶 力
㤽	忄 寿字头 寸
㤾	忄 冖 八 木
㤿	忄 大 电
㥀	忄 十 具字头
㥁	十 罒 6 心
㥂	忄 日 1 寸
㥃	忄 門
㥄	忄 土 八 夊
㥅	忄 爫 冖 又
㥆	忄 隶
㥇	忄 戈 戈
㥈	巾 卢字头 口 心
㥉	忄 立 口
㥊	忄 月 月
㥋	亻 亠 衣省 心
㥌	忄 勹 米
㥍	忄 其
㥎	禾 勹 3 心
㥏	忄 见二 龷 八
㥐	合 卩 心
㥑	丆 且无横 冖 心
㥒	忄 爫 木
㥓	忄 大 丁 口
㥔	忄 亠 厶 青字底
㥕	火 火 心
㥖	周字框 亠 八 厶 心
㥗	忄 日 文
㥘	忄 土 厶 刀 4
㥙	忄 口 2 心
㥚	忄 臼 人
㥛	忄 了 口 又 1
㥜	忄 田 青字底
㥝	忄 弓 耳
㥞	忄 䒑 豕省
㥟	忄 彑 豕省
㥠	忄 5 龰 青字底
㥡	忄 尸 匕 木
㥢	忄 丷 酉
㥣	大 土 土 心
㥤	予 3 全字头 4 5 心
㥥	忄 禺
㥦	匚 大 人 人 心
㥧	忄 頁
㥨	女 土 土 心
㥩	忄 耂 日
㥪	忄 米 女
㥫	忄 享字头 日
㥬	忄 亠 丷 冖 方
㥭	忄 春字头 氺
㥮	忄 勹 䶹 勹 䶹
㥯	爫 工 彐 心
㥰	忄 臼 2 又
㥱	忄 匚 非
㥲	十 具字头 八 心
㥳	忄 厂 白 小
㥴	忄 反字框 虎
㥵	忄 囗 豕
㥶	宀 寒字腰 八 心
㥷	广 大 人 人 心
㥸	民字框 弋二 田 心
㥹	米 八 刀 心
㥺	忄 土 厶 皿
㥻	戊 禾 心
㥼	忄 正 与无横 灬
㥽	忄 龶 貝
㥾	忄 匚 艹 左字框 口
㥿	龶 万无横 攵 心
㦀	忄 夊 丰 辶
㦁	車 辶 心
㦂	尚头 巾 心
㦃	忄 立 3 生
㦄	麻 心
㦅	忄 帶字头无横 1 冖 巾
㦆	忄 虍 3 丷 于无横
㦇	忄 鹿
㦈	忄 美字头 皿
㦉	忄 士 冖 1 口 䒑
㦊	忄 艹 簔字底心 十
㦋	忄 大 耂 日
㦌	毛 毛 毛 心
㦍	忄 口 口 䒑 䶹
㦎	忄 聿三 土 田 1
㦏	忄 巳 巳 龷 八
㦐	忄 弋 二 貝
㦑	忄 5 耳 攵
㦒	忄 罒 言
㦓	忄 然左角 犬 灬
㦔	日 青字底 犬 心
㦕	忄 阝 夊 1 生
㦖	忄 門 心
㦗	忄 木 木 示
㦘	白 方 攵 心
㦙	忄 禺 心
㦚	辛旁 心 辛
㦛	臼裂 与无横 丄 八 心
㦜	忄 艹 隹 又
㦝	豸 白 儿 心
㦞	士 5 工 1 口 寸 心
㦟	豸 里 心
㦠	忄 业 美字头 寸
㦡	忄 白 幺 幺 木
㦢	忄 竹头 彐 瓜字心 卩
㦣	彳 韋字头 口 㐄 亍 心
㦤	士 冖 1 口 䒑 欠 心
㦥	忄 宀 丰 罒 心
㦦	忄 門 臼 儿
㦧	忄 告字头 见字底 告字头 见字底 日
㦨	忄 門 木框 囗 丷
㦩	忄 阝 爫 工 彐 心
㦪	忄 言 火 火 又
㦫	忄 告字头 见字底 告字头 见字底 貝
㦬	忄 罒 糹 隹
㦭	忄 雨头 口 口 口 工 人 人
㦮	二 戈
㦯	戈 厶 1
㦰	人 人 戈
㦱	1 戈 土
㦲	十 戈 万无横
㦳	十 戈 土
㦴	戈 夊 口
㦵	牛 木无十 戈
㦶	戈 至
㦷	龴 甬字底 戈
㦸	卢字头 早 戈
㦹	日 1 勹 横两撇 戈
㦺	辰 寸 戈
㦻	习 习 白 戈
㦼	春字头 臼 戈
㦽	左字框 青字底 戈 口 1 巛
㦾	户 也
㦿	户 木
㧀	户 及二 4
㧁	户 土 厶
㧂	户 田
㧃	扌 丩
㧄	扌 凵
㧅	扌 刀
㧆	扌 巾
㧇	扌 冂 1
㧈	扌 弓
㧉	扌 气
㧊	扌 1 巾
㧋	扌 犬
㧌	扌 毛
㧍	扌 方
㧎	扌 牙
㧏	扌 冂 乂
㧐	扌 又 又
㧑	扌 4 为字框 4
㧒	扌 穴
㧓	扌 瓜
㧔	扌 戊
㧕	扌 卯
㧖	扌 户 5
㧗	扌 止 匕
㧘	止 匕 手
㧙	扌 心 3
㧚	扌 瓦
㧛	临字旁 临右角 手
㧜	扌 匚 巾
㧝	力 口 手
㧞	扌 刋字旁 又
㧟	扌 氵 匚
㧠	扌 厶 小
㧡	扌 亥
㧢	扌 囗 大
㧣	扌 牛 木无十
㧤	扌 亠 厶 儿
㧥	扌 告字头 见字底
㧦	扌 勹 日
㧧	扌 亠 厶 荒字底
㧨	扌 反字框 1 口
㧩	扌 风省 1 巾
㧪	扌 尔字头 厂 㔾
㧫	扌 而
㧬	工 几 4 手
㧭	工 阝 手
㧮	扌 臼
㧯	扌 耂 匕
㧰	扌 乐二 小
㧱	合 手
㧲	扌 宀 木
㧳	扌 八 刀 手
㧴	扌 3 扌 戈
㧵	扌 不 口
㧶	扌 身
㧷	扌 夭 口
㧸	扌 享字头 了
㧹	扌 日 1 寸
㧺	扌 水 日
㧻	扌 豕 4
㧼	扌 龶 衣省
㧽	扌 囗 古
㧾	扌 勹 横两撇 心
㧿	扌 人 人 龰
㨀	扌 禾框 聿三
㨁	扌 十 具字头
㨂	扌 木框 日
㨃	扌 享字头 子
㨄	扌 周字框 土 口
㨅	扌 艹 冂 人
㨆	扌 木 木
㨇	氵 皮 手
㨈	扌 文 乔字底 二
㨉	扌 民字框 弋二 日
㨊	扌 左字框 工 青字底
㨋	扌 耂 日
㨌	彀字框无一 手
㨍	土 土 寸 手
㨎	扌 而 大
㨏	扌 山 左字框 火
㨐	扌 亻 口 木
㨑	扌 乂 凵 八 夊
㨒	扌 大 土 土
㨓	扌 穴 牛
㨔	扌 戊 1 口
㨕	扌 乃 又 皿
㨖	扌 至 攵
㨗	扌 卢字头 彐 龰
㨘	扌 少三 3 目
㨙	扌 爫 幺 大
㨚	扌 艹 勹 日
㨛	扌 門 人
㨜	扌 虍 文
㨝	扌 尸 尚字头 青字底
㨞	扌 龶 糸
㨟	扌 山 1 口 䒑
㨠	扌 冖 日 亠 八
㨡	扌 囗 豕
㨢	扌 厶 青字底 匕 匕
㨣	扌 八 厶 习 习
㨤	扌 匚 隹
㨥	扌 糹 冂 人
㨦	扌 隹 又
㨧	扌 厶 大 田
㨨	扌 留字头 田
㨩	扌 广 壬 廴
㨪	扌 日 尚字头 兀
㨫	扌 临字旁 临右角 皿
㨬	扌 土 口 衣省
㨭	扌 户 口 巴
㨮	扌 白 卬字旁 叚右角 儿
㨯	扌 享字头 子 阝
㨰	扌 亠 八 厶 衣省
㨱	扌 然左角 言
㨲	扌 艹 宀 木
㨳	扌 宀 大 丁 口
㨴	扌 十 早 卧人 5
㨵	扌 䒑 青字底 刂 刀
㨶	扌 鳥
㨷	扌 革 二
㨸	扌 宀 心 3 山
㨹	扌 丰 丰 彐
㨺	扌 卄 1 巾 入 入
㨻	車 斤 手
㨼	田 夊 口 手
㨽	扌 1 口 田 刂
㨾	扌 美字头 4 永无点
㨿	扌 虍 夊 几
㩀	扌 虍 勹 横两撇 4
㩁	扌 宀 隹
㩂	扌 尔字头 用 冬字底 十
㩃	扌 宀 寒字腰 八 冬字底
㩄	扌 山 田 心
㩅	扌 亚三 匚 叚右角 田
㩆	扌 享字头 小 尤
㩇	扌 聿三 土 田 1
㩈	扌 穴 聿三 3 口
㩉	扌 合 习 习
㩊	扌 爫 罒 寸
㩋	扌 肀 淵字边左 淵字边右 1
㩌	扌 弓 乔字底 貝
㩍	扌 竹头 木框 冂
㩎	扌 日 青字底 犬
㩏	扌 黑
㩐	扌 竹头 土 寸
㩑	扌 1 大 非
㩒	扌 木 木 示
㩓	臼 工 殳 手
㩔	扌 尸 龷 八 殳
㩕	扌 雨头 全字头 4 龴
㩖	扌 1 田 1 田 1
㩗	扌 山 隹 乃
㩘	扌 美字头 3 扌 戈
㩙	扌 宀 寒字腰 八 土
㩚	扌 艹 冖 1 豕
㩛	扌 囗 惠字头 寸
㩜	扌 臣 临右角 皿
㩝	扌 亮字头 豕
㩞	扌 火 火 冖 木
㩟	扌 宀 寒字腰 八 朩
㩠	扌 鹿 灬
㩡	扌 石 石 石
㩢	扌 艹 罒 戊 4
㩣	扌 习 习 冖 車
㩤	扌 甫 方 攵
㩥	扌 十 戈 非 1
㩦	扌 隹 冂 八 口
㩧	扌 日 龷 八 氺
㩨	扌 丰 丰 彐 心
㩩	扌 匕 水 頁
㩪	扌 糹 頁
㩫	扌 斤 斤 貝
㩬	扌 虍 业 戈
㩭	扌 臼裂 乂 乂 冖 子
㩮	扌 臼裂 与无横 丄 八 手
㩯	扌 卧人 母 攵 糸
㩰	扌 艹 口 口 口 木
㩱	扌 爫 罒 彐 瓜字心 寸
㩲	扌 艹 口 口 隹
㩳	扌 隹 隹 又
㩴	扌 目 目 隹
㩵	扌 虍 1 口 冂 䒑 2 犬
㩶	扌 竹头 1 八 巾 乂 乂 乂 乂
㩷	扌 宀 寒字腰 八 馬
㩸	扌 田 田 田 宀 宐字底无横 1
㩹	扌 田 田 田 冖 且
㩺	比字旁 匕 十 又
㩻	尔字头 厂 㔾 十 又
㩼	夕 夕 十 又
㩽	木框 口 十 又
㩾	千 龷 1 十 又
㩿	卧人 5 攵
㪀	1 于无横 攵
㪁	全字头 4 5 卢字头 又
㪂	气 卢字头 又
㪃	丁 口 卢字头 又
㪄	弓 乔字底 攵
㪅	1 冂 人 卢字头 又
㪆	卬字旁 弋二 4 卢字头 又
㪇	告字头 见字底 攵
㪈	土 土 卢字头 又
㪉	合 攵
㪊	聿三 3 口 卢字头 又
㪋	日 干 卢字头 又
㪌	龴 甬字底 卢字头 又
㪍	十 冖 子 攵
㪎	大 人 人 卢字头 又
㪏	卑六 十 卢字头 又
㪐	户 犬 卢字头 又
㪑	大 电 卢字头 又
㪒	臼 儿 卢字头 又
㪓	千 北字旁 匕 卢字头 又
㪔	木 木 卢字头 又
㪕	卢字头 早 卢字头 又
㪖	录字头 氺 卢字头 又
㪗	立 口 卢字头 又
㪘	合 人 攵
㪙	日 木 攵
㪚	龷 日 攵
㪛	其 6 卢字头 又
㪜	山 而 卢字头 又
㪝	木框 囗 丷 卢字头 又
㪞	见二 二 目 卢字头 又
㪟	享字头 日 攵
㪠	䒑 聿三 临字旁 八 卢字头 又
㪡	宀 丰 口 卢字头 又
㪢	臼 2 又 卢字头 又
㪣	高 攵
㪤	日 龷 十 攵
㪥	虍 且 卢字头 又
㪦	宀 1 由 八 攵
㪧	合 习 习 卢字头 又
㪨	羊 䒑 口 卢字头 又
㪩	肀 淵字边左 淵字边右 1 卢字头 又
㪪	1 大 非 卢字头 又
㪫	卢字头 冖 1 八 全字头 目 卢字头 又
㪬	习 习 隹 卢字头 又
㪭	虍 田 皿 卢字头 又
㪮	雨头 口 口 口 卢字头 又
㪯	文 举字底
㪰	文 米
㪱	文 夐字头 大
㪲	冬字底 十 5
㪳	冬字底 十 5
㪴	1 兀 冬字底 十
㪵	丷 举字底 冬字底 十
㪶	丆 日 冬字底 十
㪷	1 口 䒑 冬字底 十
㪸	其 冬字底 十
㪹	口 十 口 女 冬字底 十
㪺	大框 目 目 冬字底 十
㪻	言 糹 糹 冬字底 十
㪼	丁 口 斤
㪽	1 日 斤
㪾	夊 口 斤
㪿	䶹 䶹 斤
㫀	日 日 斤
㫁	幺 幺 兀 6 斤
㫂	广 卄 1 灬 斤
㫃	方 人
㫄	亠 勹 方
㫅	方 全字头 1 丌
㫆	方 全字头 小
㫇	方 全字头 冬字底 5
㫈	方 全字头 冬字底 5
㫉	方 尔字头 厂 㔾
㫊	方 卧人 丁 口
㫋	方 卧人 冂 里无日
㫌	方 卧人 正
㫍	方 卧人 亻 2 攵
㫎	方 卧人 冖 車
㫏	方 卧人 覀 女
㫐	日 匕
㫑	日 力
㫒	日 廾
㫓	日 卧人 5
㫔	日 上
㫕	日 兀
㫖	上 日
㫗	日 子
㫘	不 日
㫙	日 夫
㫚	勹 横两撇 曰
㫛	日 口 见字底
㫜	日 日 1
㫝	日 卬字旁 弋二 4
㫞	日 屮 又
㫟	日 几 口
㫠	日 丷 举字底
㫡	日 夊 冬字底
㫢	日 土 厶
㫣	日 电
㫤	日 4 永无点
㫥	日 夕 口
㫦	亻 2 夊 日
㫧	日 米
㫨	日 宀 女
㫩	十 廾 日
㫪	春字头 2 日
㫫	日 1 业
㫬	日 勹 日
㫭	日 土 寸
㫮	止 匕 日
㫯	日 日 兀
㫰	日 4 艮
㫱	日 土 亦字底无八 八
㫲	日 十 冖 子
㫳	辰 日
㫴	日 耂 子
㫵	日 非
㫶	日 彐 冖 巾
㫷	其 日
㫸	日 1 聿三 龰
㫹	日 戶 斤
㫺	人 人 人 人 日
㫻	日 全字头 1 扁字心
㫼	日 牛 冂 刂
㫽	日 录字头 氺
㫾	日 尙
㫿	日 隹
㬀	日 享字头 子
㬁	日 氵 合
㬂	日 禺
㬃	日 厶 口 火
㬄	日 厂 土 亦字底无八 八
㬅	日 罒 方
㬆	日 民字框 弋二 日
㬇	日 夐字头 大
㬈	日 日 皿
㬉	日 而 大
㬊	日 爫 无三 又
㬋	日 亻 候右角 矢
㬌	日 亠 日 小
㬍	日 甫 寸
㬎	日 幺 幺 灬
㬏	日 1 口 冂 䒑 2
㬐	日 1 业 日
㬑	日 享字头 子 阝
㬒	日 艹 犬 廾
㬓	日 覀 示
㬔	日 习 习 全字头 彡
㬕	日 礻 羊
㬖	日 户 攵 口
㬗	日 然左角 犬 灬
㬘	日 肀 淵字边左 淵字边右 1
㬙	日 爫 爲字底
㬚	日 亠 厶 青字底 攵
㬛	日 合 习 习
㬜	至 至 日
㬝	日 丷 曾字头无丷 日
㬞	日 山 日 勹 人 6
㬟	勹 横两撇 丷 曾字头无丷 日
㬠	日 尔字头 彐 攵 灬
㬡	日 雨头 全字头 4 龴
㬢	日 美字头 3 扌 戈
㬣	日 业 美字头 寸
㬤	日 日 幺 幺 灬
㬥	日 屮 凵 大 米
㬦	日 艹 隹 又
㬧	日 屮 凵 大 糸
㬨	日 土 亦字底无八 八 土 亦字底无八 八
㬩	日 丰 丰 彐 心
㬪	日 日 日 宀 彑
㬫	卄 1 口 北字旁 匕 灬 日
㬬	日 目 目 隹
㬭	日 爫 罒 彐 瓜字心 寸
㬮	日 卄 1 口 夫 隹
㬯	日 赢字框 羊
㬰	日 人
㬱	告字头 见字底 告字头 见字底 日
㬲	1 日 乂 䒑 八 皿
㬳	月 卧人 十
㬴	月 龷 八
㬵	月 亠 八 乂
㬶	月 告字头 口
㬷	月 囗 木
㬸	月 艹 亻 化字边
㬹	月 尔字头 聿三 5
㬺	月 丷 夫 巾
㬻	月 艹 亡 荒字底
㬼	左字框 青字底 卧人 日 夊
㬽	月 口 口 口 丂
㬾	匚 矢 殳 青字底
㬿	月 享字头 子 攵
㭀	月 竹头 工 人 人
㭁	木 乃
㭂	木 小
㭃	木 幺
㭄	木 5 十
㭅	木 三
㭆	乃 末
㭇	木 厶 儿
㭈	木 候右角 人
㭉	艹 木
㭊	木 片
㭋	木 丰
㭌	木 牛
㭍	冫 七 木
㭎	木 冂 乂
㭏	木 举字底 5
㭐	大 末
㭑	木 未
㭒	木 㠯三 叚右角
㭓	木 厶 廾
㭔	木 3 丷 于无横
㭕	木 土 厶
㭖	木 亻 弋
㭗	木 皿
㭘	木 合
㭙	木 土 寸
㭚	木 卧人 旅下角
㭛	木 反字框 旅下角
㭜	木 戈 左字框
㭝	木 木 九
㭞	木 少三 3 力
㭟	龷 八 木
㭠	木 告字头 见字底
㭡	木 囱字框 乂
㭢	木 1 廾 刂
㭣	木 门 口
㭤	木 鸟
㭥	木 尔字头 贝
㭦	木 宀 3 七
㭧	舟 木
㭨	木 牙 阝
㭩	木 爫 寸
㭪	木 甫
㭫	木 人 人 土
㭬	木 豕
㭭	木 口 力 刂
㭮	木 巛 1 夕
㭯	木 耳 6
㭰	止 匕 木框 冂
㭱	木 匚 甲
㭲	木 八 全字头 口
㭳	木 耂 子
㭴	木 临字旁 又 土
㭵	木 勹 田
㭶	木 艹 方
㭷	木 田 力
㭸	木 尔字头 口 见字底 4
㭹	木 弓 亠 幺
㭺	木 大 电
㭻	木 尚
㭼	木 水 日
㭽	木 广 卬字旁 弋二 4
㭾	木 尸 屮 凵
㭿	木 日 卬字旁 卩
㮀	木 5 氺 凵
㮁	木 乂 左字框 青字底
㮂	具字头 八 木
㮃	木 禾 女
㮄	木 亠 勹 方
㮅	木 隹
㮆	木 全字头 羊
㮇	木 1 大 恭字底无丶 4
㮈	木 大 示
㮉	木 亻 夫 丷
㮊	木 予 木
㮋	木 左字框 青字底 阝
㮌	木 面
㮍	䒑 青字底 刂 木
㮎	木 不 皿
㮏	木 木 示
㮐	木 少三 3 目
㮑	木 千 臼
㮒	木 覀 土
㮓	木 忄 1 亙无二 1
㮔	木 千 里
㮕	木 而 大
㮖	木 革
㮗	予 3 全字头 4 5 木
㮘	木 予 3 攵
㮙	木 口 口 1 丂
㮚	卢字头 囗 人 人 木
㮛	木 日 1 龰
㮜	木 匚 爿 士
㮝	木 八 全字头 口 阝
㮞	木 冫 欠 口
㮟	木 石 木
㮠	木 艹 冖 木
㮡	火 匚 叚右角 木
㮢	木 亻 候右角 矢
㮣	彐 瓜字心 牙二 见字底 木
㮤	穴 全字头 口 木
㮥	木 厶 大 田
㮦	木 十 冖 糸
㮧	木 烏
㮨	木 田 八 夊
㮩	木 自 心
㮪	木 工 几 4 木
㮫	木 宀 丰 口
㮬	木 八 厶 习 习
㮭	木 龴 囗 南字心
㮮	木 丰 刀 手
㮯	木 囗 豕
㮰	木 囱字框 乂 比字旁 匕
㮱	木 艹 告字头 见字底
㮲	木 勹 䶹 勹 䶹
㮳	木 月 䒑 大
㮴	木 臼 2 又
㮵	木 方 卧人 周字框 亠
㮶	木 䒑 䶹 月
㮷	木 尤 匕 日
㮸	木 䒑 大 辶
㮹	木 至 攵
㮺	木 1 口 口 口
㮻	木 又 4 虫
㮼	木 户 习 习
㮽	木 舟 殳
㮾	4 彐 瓜字心 月 木
㮿	木 日 龷 十
㯀	木 方 卧人 5 龰
㯁	木 阝 立 口
㯂	木 帶字头无横 1 冖 巾
㯃	木 木 全字头 氺
㯄	木 木 反字框 1 巴
㯅	木 广 卑六 十
㯆	木 立 3 生
㯇	木 非 土
㯈	木 木框 口 辶
㯉	木 虍 3 丷 于无横
㯊	木 正 与无横 灬
㯋	匕 木 頁
㯌	木 豕 辶
㯍	木 爿 然左角 寸
㯎	木 言 木
㯏	士 眉字框 殳 木
㯐	阝 左字框 工 青字底 木
㯑	木 弓 長
㯒	木 爫 見
㯓	木 合 习 习
㯔	毛 毛 毛 木
㯕	木 其 斤
㯖	木 十 罒 1 心
㯗	木 門 木
㯘	木 士 示 欠
㯙	木 亠 厶 青字底 攵
㯚	木 竹头 合
㯛	木 士 冖 亞无一
㯜	木 艹 亠 人 人 十
㯝	木 足旁 夊 口
㯞	木 糹 口 青字底
㯟	木 木 录字头 氺
㯠	木 亠 幺 冖 牛
㯡	木 全字头 氺 勹 巳
㯢	木 巳 巳 龷 八
㯣	木 艹 八 刀 木
㯤	來 來
㯥	木框 日 木框 日
㯦	木 其 木
㯧	木 走 刀 口
㯨	木 覀 米
㯩	又 又 又 木 大框 弓
㯪	木 雨头 全字头 4 龴
㯫	木 虍 豕
㯬	木 木 聿三 举字底 廴
㯭	木 虍 田 力
㯮	木 罒 勹 虫
